investor_id,average_gap_days,max_gap_days,status
INV004509,81.6,175.0,at-risk
INV004510,78.66666666666667,264.0,at-risk
INV004511,66.83333333333333,215.0,at-risk
INV004512,,,active
INV004513,53.44444444444444,169.0,at-risk
INV004514,84.8,213.0,at-risk
INV004515,50.142857142857146,119.0,at-risk
INV004516,123.5,201.0,at-risk
INV004517,61.857142857142854,160.0,at-risk
INV004518,70.83333333333333,115.0,at-risk
INV004519,68.66666666666667,209.0,at-risk
INV004520,65.0,188.0,at-risk
INV004521,33.0,76.0,at-risk
INV004522,93.8,174.0,at-risk
INV004523,48.44444444444444,107.0,at-risk
INV004524,148.33333333333334,361.0,at-risk
INV004525,120.66666666666667,152.0,at-risk
INV004526,37.888888888888886,173.0,at-risk
INV004527,50.875,161.0,at-risk
INV004528,54.0,149.0,at-risk
INV004529,65.71428571428571,176.0,at-risk
INV004530,45.333333333333336,66.0,at-risk
INV004531,47.55555555555556,159.0,at-risk
INV004532,59.0,59.0,at-risk
INV004533,53.714285714285715,118.0,at-risk
INV004534,49.375,118.0,at-risk
INV004535,446.0,446.0,at-risk
INV004536,90.0,90.0,at-risk
INV004537,81.0,162.0,at-risk
INV004538,,,active
INV004539,54.0,88.0,at-risk
INV004540,33.45454545454545,77.0,at-risk
INV004541,,,active
INV004542,32.6,59.0,at-risk
INV004543,128.5,225.0,at-risk
INV004544,48.875,147.0,at-risk
INV004545,42.0,72.0,at-risk
INV004546,103.0,167.0,at-risk
INV004547,41.1,165.0,at-risk
INV004548,99.8,290.0,at-risk
INV004549,67.8,163.0,at-risk
INV004550,,,active
INV004551,46.75,108.0,at-risk
INV004552,306.0,306.0,at-risk
INV004553,56.125,120.0,at-risk
INV004554,56.666666666666664,113.0,at-risk
INV004555,42.0,151.0,at-risk
INV004556,278.0,278.0,at-risk
INV004557,108.0,172.0,at-risk
INV004558,97.0,258.0,at-risk
INV004559,173.0,278.0,at-risk
INV004560,43.0,72.0,at-risk
INV004561,186.5,360.0,at-risk
INV004562,52.375,137.0,at-risk
INV004563,55.888888888888886,211.0,at-risk
INV004564,356.0,356.0,at-risk
INV004565,77.83333333333333,198.0,at-risk
INV004566,76.5,114.0,at-risk
INV004567,76.33333333333333,309.0,at-risk
INV004568,59.5,133.0,at-risk
INV004569,123.0,159.0,at-risk
INV004570,97.5,186.0,at-risk
INV004571,,,active
INV004572,,,active
INV004573,52.25,104.0,at-risk
INV004574,36.54545454545455,87.0,at-risk
INV004575,165.0,204.0,at-risk
INV004576,60.857142857142854,132.0,at-risk
INV004577,,,active
INV004578,58.4,108.0,at-risk
INV004579,31.0,77.0,at-risk
INV004580,,,active
INV004581,63.125,119.0,at-risk
INV004582,50.5,156.0,at-risk
INV004583,78.66666666666667,148.0,at-risk
INV004584,34.25,85.0,at-risk
INV004585,106.75,181.0,at-risk
INV004586,71.0,71.0,at-risk
INV004587,71.83333333333333,179.0,at-risk
INV004588,151.0,222.0,at-risk
INV004589,47.333333333333336,140.0,at-risk
INV004590,204.0,204.0,at-risk
INV004591,48.5,163.0,at-risk
INV004592,45.75,115.0,at-risk
INV004593,48.0,125.0,at-risk
INV004594,43.27272727272727,122.0,at-risk
INV004595,37.375,136.0,at-risk
INV004596,68.75,111.0,at-risk
INV004597,,,active
INV004598,38.27272727272727,129.0,at-risk
INV004599,112.0,214.0,at-risk
INV004600,48.4,116.0,at-risk
INV004601,155.66666666666666,329.0,at-risk
INV004602,43.36363636363637,191.0,at-risk
INV004603,,,active
INV004604,69.75,197.0,at-risk
INV004605,49.3,105.0,at-risk
INV004606,43.285714285714285,84.0,at-risk
INV004607,49.0,164.0,at-risk
INV004608,42.77777777777778,96.0,at-risk
INV004609,81.8,172.0,at-risk
INV004610,159.0,231.0,at-risk
INV004611,33.4,134.0,at-risk
INV004612,169.0,169.0,at-risk
INV004613,,,active
INV004614,49.75,110.0,at-risk
INV004615,383.0,383.0,at-risk
INV004616,69.42857142857143,158.0,at-risk
INV004617,43.18181818181818,90.0,at-risk
INV004618,57.0,57.0,at-risk
INV004619,45.666666666666664,114.0,at-risk
INV004620,196.0,196.0,at-risk
INV004621,39.45454545454545,125.0,at-risk
INV004622,117.75,236.0,at-risk
INV004623,61.6,122.0,at-risk
INV004624,,,active
INV004625,48.2,114.0,at-risk
INV004626,72.2,294.0,at-risk
INV004627,48.625,141.0,at-risk
INV004628,,,active
INV004629,41.09090909090909,175.0,at-risk
INV004630,36.81818181818182,95.0,at-risk
INV004631,47.0,108.0,at-risk
INV004632,120.0,193.0,at-risk
INV004633,45.09090909090909,189.0,at-risk
INV004634,65.6,141.0,at-risk
INV004635,44.0,141.0,at-risk
INV004636,41.3,138.0,at-risk
INV004637,131.33333333333334,193.0,at-risk
INV004638,43.1,87.0,at-risk
INV004639,57.857142857142854,161.0,at-risk
INV004640,42.2,174.0,at-risk
INV004641,37.666666666666664,99.0,at-risk
INV004642,65.83333333333333,232.0,at-risk
INV004643,37.0,101.0,at-risk
INV004644,49.5,102.0,at-risk
INV004645,148.5,286.0,at-risk
INV004646,48.375,138.0,at-risk
INV004647,54.875,138.0,at-risk
INV004648,39.666666666666664,83.0,at-risk
INV004649,120.33333333333333,260.0,at-risk
INV004650,44.888888888888886,143.0,at-risk
INV004651,47.77777777777778,103.0,at-risk
INV004652,55.0,91.0,at-risk
INV004653,70.42857142857143,262.0,at-risk
INV004654,64.71428571428571,170.0,at-risk
INV004655,56.714285714285715,147.0,at-risk
INV004656,80.5,234.0,at-risk
INV004657,144.5,207.0,at-risk
INV004658,,,active
INV004659,44.0,81.0,at-risk
INV004660,72.16666666666667,232.0,at-risk
INV004661,48.8,181.0,at-risk
INV004662,184.0,184.0,at-risk
INV004663,5.0,5.0,active
INV004664,62.833333333333336,182.0,at-risk
INV004665,46.333333333333336,137.0,at-risk
INV004666,70.2,116.0,at-risk
INV004667,95.33333333333333,155.0,at-risk
INV004668,145.0,214.0,at-risk
INV004669,58.4,148.0,at-risk
INV004670,,,active
INV004671,,,active
INV004672,44.4,91.0,at-risk
INV004673,46.142857142857146,127.0,at-risk
INV004674,130.0,255.0,at-risk
INV004675,,,active
INV004676,143.5,255.0,at-risk
INV004677,112.0,255.0,at-risk
INV004678,82.66666666666667,184.0,at-risk
INV004679,110.0,237.0,at-risk
INV004680,40.42857142857143,155.0,at-risk
INV004681,118.0,331.0,at-risk
INV004682,33.8,83.0,at-risk
INV004683,253.0,253.0,at-risk
INV004684,201.0,263.0,at-risk
INV004685,,,active
INV004686,40.0,97.0,at-risk
INV004687,62.0,94.0,at-risk
INV004688,45.0,181.0,at-risk
INV004689,48.0,89.0,at-risk
INV004690,,,active
INV004691,54.375,139.0,at-risk
INV004692,44.81818181818182,172.0,at-risk
INV004693,59.142857142857146,161.0,at-risk
INV004694,73.16666666666667,241.0,at-risk
INV004695,55.333333333333336,175.0,at-risk
INV004696,70.25,245.0,at-risk
INV004697,237.0,326.0,at-risk
INV004698,102.0,328.0,at-risk
INV004699,83.0,137.0,at-risk
INV004700,75.25,148.0,at-risk
INV004701,46.8,188.0,at-risk
INV004702,131.66666666666666,185.0,at-risk
INV004703,110.75,167.0,at-risk
INV004704,43.09090909090909,113.0,at-risk
INV004705,102.5,148.0,at-risk
INV004706,,,active
INV004707,,,active
INV004708,,,active
INV004709,67.4,164.0,at-risk
INV004710,,,active
INV004711,54.375,222.0,at-risk
INV004712,37.2,68.0,at-risk
INV004713,83.0,83.0,at-risk
INV004714,181.0,181.0,at-risk
INV004715,48.714285714285715,119.0,at-risk
INV004716,55.5,114.0,at-risk
INV004717,123.75,317.0,at-risk
INV004718,64.0,84.0,at-risk
INV004719,38.6,59.0,at-risk
INV004720,52.142857142857146,122.0,at-risk
INV004721,232.0,379.0,at-risk
INV004722,54.25,163.0,at-risk
INV004723,99.0,167.0,at-risk
INV004724,68.0,127.0,at-risk
INV004725,121.0,122.0,at-risk
INV004726,227.0,327.0,at-risk
INV004727,203.0,203.0,at-risk
INV004728,68.5,109.0,at-risk
INV004729,94.5,211.0,at-risk
INV004730,148.5,191.0,at-risk
INV004731,55.666666666666664,112.0,at-risk
INV004732,,,active
INV004733,37.54545454545455,141.0,at-risk
INV004734,61.5,185.0,at-risk
INV004735,94.8,285.0,at-risk
INV004736,117.66666666666667,203.0,at-risk
INV004737,44.63636363636363,113.0,at-risk
INV004738,46.6,104.0,at-risk
INV004739,59.875,162.0,at-risk
INV004740,100.75,262.0,at-risk
INV004741,50.44444444444444,157.0,at-risk
INV004742,60.666666666666664,138.0,at-risk
INV004743,250.5,413.0,at-risk
INV004744,46.625,123.0,at-risk
INV004745,54.142857142857146,137.0,at-risk
INV004746,458.0,458.0,at-risk
INV004747,92.8,151.0,at-risk
INV004748,59.42857142857143,123.0,at-risk
INV004749,136.66666666666666,330.0,at-risk
INV004750,101.25,217.0,at-risk
INV004751,145.33333333333334,163.0,at-risk
INV004752,57.333333333333336,164.0,at-risk
INV004753,39.0,84.0,at-risk
INV004754,58.714285714285715,133.0,at-risk
INV004755,40.77777777777778,172.0,at-risk
INV004756,47.2,94.0,at-risk
INV004757,,,active
INV004758,124.33333333333333,329.0,at-risk
INV004759,183.0,196.0,at-risk
INV004760,63.333333333333336,126.0,at-risk
INV004761,41.0,122.0,at-risk
INV004762,,,active
INV004763,45.54545454545455,177.0,at-risk
INV004764,41.5,94.0,at-risk
INV004765,111.5,224.0,at-risk
INV004766,,,active
INV004767,83.0,147.0,at-risk
INV004768,22.0,59.0,at-risk
INV004769,57.57142857142857,174.0,at-risk
INV004770,46.63636363636363,94.0,at-risk
INV004771,75.66666666666667,189.0,at-risk
INV004772,68.5,168.0,at-risk
INV004773,,,active
INV004774,53.375,147.0,at-risk
INV004775,159.66666666666666,220.0,at-risk
INV004776,51.0,145.0,at-risk
INV004777,164.5,265.0,at-risk
INV004778,68.75,155.0,at-risk
INV004779,180.5,359.0,at-risk
INV004780,41.18181818181818,85.0,at-risk
INV004781,100.25,140.0,at-risk
INV004782,,,active
INV004783,106.33333333333333,195.0,at-risk
INV004784,84.8,114.0,at-risk
INV004785,62.142857142857146,248.0,at-risk
INV004786,119.25,211.0,at-risk
INV004787,54.77777777777778,118.0,at-risk
INV004788,124.5,150.0,at-risk
INV004789,,,active
INV004790,35.25,96.0,at-risk
INV004791,119.75,316.0,at-risk
INV004792,131.5,193.0,at-risk
INV004793,285.0,285.0,at-risk
INV004794,52.111111111111114,197.0,at-risk
INV004795,56.0,99.0,at-risk
INV004796,28.833333333333332,68.0,at-risk
INV004797,50.5,173.0,at-risk
INV004798,53.0,106.0,at-risk
INV004799,76.0,123.0,at-risk
INV004800,110.0,110.0,at-risk
INV004801,81.4,287.0,at-risk
INV004802,36.0,184.0,at-risk
INV004803,83.2,209.0,at-risk
INV004804,37.09090909090909,137.0,at-risk
INV004805,36.375,69.0,at-risk
INV004806,93.0,93.0,at-risk
INV004807,51.55555555555556,206.0,at-risk
INV004808,75.66666666666667,162.0,at-risk
INV004809,94.0,94.0,at-risk
INV004810,137.5,167.0,at-risk
INV004811,40.36363636363637,165.0,at-risk
INV004812,50.6,169.0,at-risk
INV004813,40.7,190.0,at-risk
INV004814,99.33333333333333,192.0,at-risk
INV004815,199.0,376.0,at-risk
INV004816,89.33333333333333,130.0,at-risk
INV004817,95.2,187.0,at-risk
INV004818,44.0,137.0,at-risk
INV004819,42.1,97.0,at-risk
INV004820,59.75,107.0,at-risk
INV004821,30.88888888888889,77.0,at-risk
INV004822,44.111111111111114,127.0,at-risk
INV004823,51.75,107.0,at-risk
INV004824,190.0,190.0,at-risk
INV004825,46.666666666666664,141.0,at-risk
INV004826,44.3,121.0,at-risk
INV004827,63.666666666666664,179.0,at-risk
INV004828,49.666666666666664,109.0,at-risk
INV004829,67.0,155.0,at-risk
INV004830,70.8,222.0,at-risk
INV004831,83.83333333333333,177.0,at-risk
INV004832,129.0,231.0,at-risk
INV004833,42.45454545454545,140.0,at-risk
INV004834,34.333333333333336,106.0,at-risk
INV004835,60.5,179.0,at-risk
INV004836,48.22222222222222,168.0,at-risk
INV004837,74.5,145.0,at-risk
INV004838,,,active
INV004839,110.5,163.0,at-risk
INV004840,39.27272727272727,77.0,at-risk
INV004841,52.44444444444444,209.0,at-risk
INV004842,46.333333333333336,66.0,at-risk
INV004843,50.857142857142854,153.0,at-risk
INV004844,44.44444444444444,118.0,at-risk
INV004845,47.2,124.0,at-risk
INV004846,59.5,137.0,at-risk
INV004847,55.125,174.0,at-risk
INV004848,45.3,166.0,at-risk
INV004849,39.0,158.0,at-risk
INV004850,38.36363636363637,86.0,at-risk
INV004851,65.66666666666667,104.0,at-risk
INV004852,105.75,182.0,at-risk
INV004853,57.5,137.0,at-risk
INV004854,96.0,174.0,at-risk
INV004855,34.1,98.0,at-risk
INV004856,81.5,132.0,at-risk
INV004857,70.33333333333333,166.0,at-risk
INV004858,67.0,233.0,at-risk
INV004859,,,active
INV004860,49.0,129.0,at-risk
INV004861,159.0,261.0,at-risk
INV004862,273.0,273.0,at-risk
INV004863,47.111111111111114,194.0,at-risk
INV004864,38.45454545454545,114.0,at-risk
INV004865,45.8,130.0,at-risk
INV004866,36.888888888888886,86.0,at-risk
INV004867,100.5,181.0,at-risk
INV004868,36.09090909090909,213.0,at-risk
INV004869,23.666666666666668,38.0,at-risk
INV004870,34.0,62.0,at-risk
INV004871,45.90909090909091,170.0,at-risk
INV004872,199.0,233.0,at-risk
INV004873,,,active
INV004874,46.77777777777778,116.0,at-risk
INV004875,58.625,186.0,at-risk
INV004876,82.0,173.0,at-risk
INV004877,80.5,276.0,at-risk
INV004878,,,active
INV004879,,,active
INV004880,58.2,80.0,at-risk
INV004881,99.75,223.0,at-risk
INV004882,69.5,88.0,at-risk
INV004883,58.0,73.0,at-risk
INV004884,124.0,158.0,at-risk
INV004885,42.81818181818182,119.0,at-risk
INV004886,65.8,134.0,at-risk
INV004887,57.142857142857146,116.0,at-risk
INV004888,53.5,115.0,at-risk
INV004889,44.7,85.0,at-risk
INV004890,118.33333333333333,253.0,at-risk
INV004891,43.0,82.0,at-risk
INV004892,58.285714285714285,109.0,at-risk
INV004893,27.0,60.0,at-risk
INV004894,55.75,81.0,at-risk
INV004895,81.66666666666667,157.0,at-risk
INV004896,39.72727272727273,114.0,at-risk
INV004897,,,active
INV004898,321.0,321.0,at-risk
INV004899,67.0,124.0,at-risk
INV004900,42.285714285714285,81.0,at-risk
INV004901,41.5,96.0,at-risk
INV004902,190.5,305.0,at-risk
INV004903,86.2,173.0,at-risk
INV004904,101.0,155.0,at-risk
INV004905,295.0,295.0,at-risk
INV004906,95.0,266.0,at-risk
INV004907,84.0,218.0,at-risk
INV004908,74.4,162.0,at-risk
INV004909,,,active
INV004910,47.666666666666664,126.0,at-risk
INV004911,34.72727272727273,81.0,at-risk
INV004912,116.0,163.0,at-risk
INV004913,48.333333333333336,138.0,at-risk
INV004914,60.875,256.0,at-risk
INV004915,56.888888888888886,257.0,at-risk
INV004916,54.111111111111114,162.0,at-risk
INV004917,59.285714285714285,109.0,at-risk
INV004918,55.111111111111114,192.0,at-risk
INV004919,50.5,149.0,at-risk
INV004920,69.5,159.0,at-risk
INV004921,,,active
INV004922,39.0,129.0,at-risk
INV004923,81.0,163.0,at-risk
INV004924,53.111111111111114,116.0,at-risk
INV004925,51.0,102.0,at-risk
INV004926,43.63636363636363,100.0,at-risk
INV004927,39.18181818181818,213.0,at-risk
INV004928,21.0,21.0,active
INV004929,113.0,331.0,at-risk
INV004930,75.0,207.0,at-risk
INV004931,213.0,213.0,at-risk
INV004932,52.25,150.0,at-risk
INV004933,45.333333333333336,132.0,at-risk
INV004934,47.142857142857146,122.0,at-risk
INV004935,51.0,125.0,at-risk
INV004936,,,active
INV004937,306.0,306.0,at-risk
INV004938,70.0,119.0,at-risk
INV004939,38.81818181818182,90.0,at-risk
INV004940,160.0,160.0,at-risk
INV004941,,,active
INV004942,25.6,42.0,at-risk
INV004943,99.25,269.0,at-risk
INV004944,108.33333333333333,159.0,at-risk
INV004945,58.375,208.0,at-risk
INV004946,244.0,244.0,at-risk
INV004947,44.55555555555556,122.0,at-risk
INV004948,54.714285714285715,175.0,at-risk
INV004949,34.333333333333336,57.0,at-risk
INV004950,73.16666666666667,169.0,at-risk
INV004951,73.6,159.0,at-risk
INV004952,66.75,178.0,at-risk
INV004953,44.77777777777778,131.0,at-risk
INV004954,102.5,188.0,at-risk
INV004955,76.66666666666667,123.0,at-risk
INV004956,41.4,155.0,at-risk
INV004957,68.57142857142857,137.0,at-risk
INV004958,62.714285714285715,96.0,at-risk
INV004959,44.25,88.0,at-risk
INV004960,47.75,54.0,at-risk
INV004961,59.125,240.0,at-risk
INV004962,38.77777777777778,163.0,at-risk
INV004963,73.33333333333333,108.0,at-risk
INV004964,105.0,175.0,at-risk
INV004965,168.0,168.0,at-risk
INV004966,91.0,91.0,at-risk
INV004967,57.857142857142854,111.0,at-risk
INV004968,24.5,42.0,at-risk
INV004969,46.0,149.0,at-risk
INV004970,68.5,165.0,at-risk
INV004971,81.66666666666667,177.0,at-risk
INV004972,84.8,241.0,at-risk
INV004973,44.0,90.0,at-risk
INV004974,36.7,100.0,at-risk
INV004975,,,active
INV004976,,,active
INV004977,130.0,161.0,at-risk
INV004978,55.125,120.0,at-risk
INV004979,96.75,199.0,at-risk
INV004980,57.714285714285715,143.0,at-risk
INV004981,43.09090909090909,115.0,at-risk
INV004982,52.0,117.0,at-risk
INV004983,41.55555555555556,128.0,at-risk
INV004984,41.09090909090909,129.0,at-risk
INV004985,104.5,220.0,at-risk
INV004986,69.71428571428571,185.0,at-risk
INV004987,75.75,188.0,at-risk
INV004988,221.5,427.0,at-risk
INV004989,61.714285714285715,149.0,at-risk
INV004990,51.5,105.0,at-risk
INV004991,105.0,105.0,at-risk
INV004992,44.45454545454545,170.0,at-risk
INV004993,74.33333333333333,176.0,at-risk
INV004994,86.0,143.0,at-risk
INV004995,56.5,122.0,at-risk
INV004996,41.7,104.0,at-risk
INV004997,48.2,248.0,at-risk
INV004998,80.2,177.0,at-risk
INV004999,54.875,128.0,at-risk
INV005000,,,active
